0.417	0.589
0.418	0.588
0.419	0.586
0.420	0.585
0.421	0.583
0.422	0.582
0.423	0.581
0.424	0.579
0.425	0.578
0.426	0.576
0.427	0.575
0.428	0.574
0.429	0.572
0.430	0.571
0.431	0.569
0.432	0.568
0.433	0.567
0.434	0.565
0.435	0.564
0.436	0.563
0.437	0.561
0.438	0.560
0.439	0.559
0.440	0.558
0.441	0.556
0.442	0.555
0.443	0.554
0.444	0.553
0.445	0.552
0.446	0.550
0.447	0.549
0.448	0.548
0.449	0.547
0.450	0.546
0.451	0.544
0.452	0.543
0.453	0.542
0.454	0.541
0.455	0.540
0.456	0.538
0.457	0.537
0.458	0.536
0.459	0.535
0.460	0.533
0.461	0.532
0.462	0.531
0.463	0.530
0.464	0.529
0.465	0.528
0.466	0.527
0.467	0.526
0.468	0.525
0.469	0.524
0.470	0.523
0.471	0.522
0.472	0.520
0.473	0.519
0.474	0.518
0.475	0.517
0.476	0.516
0.477	0.515
0.478	0.514
0.479	0.512
0.480	0.511
0.481	0.510
0.482	0.509
0.483	0.508
0.484	0.507
0.485	0.506
0.486	0.505
0.487	0.504
0.488	0.503
0.489	0.502
0.490	0.502
0.491	0.501
0.492	0.500
0.493	0.499
0.494	0.498
0.495	0.497
0.496	0.496
0.497	0.495
0.498	0.494
0.499	0.493
0.500	0.492
0.501	0.491
0.502	0.490
0.503	0.489
0.504	0.488
0.505	0.487
0.506	0.486
0.507	0.485
0.508	0.484
0.509	0.483
0.510	0.482
0.511	0.481
0.512	0.480
0.513	0.479
0.514	0.478
0.515	0.478
0.516	0.477
0.517	0.476
0.518	0.475
0.519	0.474
0.520	0.473
0.521	0.472
0.522	0.471
0.523	0.470
0.524	0.470
0.525	0.469
0.526	0.468
0.527	0.467
0.528	0.466
0.529	0.465
0.530	0.464
0.531	0.463
0.532	0.463
0.533	0.462
0.534	0.461
0.535	0.460
0.536	0.459
0.537	0.458
0.538	0.457
0.539	0.456
0.540	0.455
0.541	0.455
0.542	0.454
0.543	0.453
0.544	0.452
0.545	0.451
0.546	0.450
0.547	0.449
0.548	0.449
0.549	0.448
0.550	0.447
0.551	0.446
0.552	0.446
0.553	0.445
0.554	0.444
0.555	0.443
0.556	0.443
0.557	0.442
0.558	0.441
0.559	0.440
0.560	0.440
0.561	0.439
0.562	0.438
0.563	0.437
0.564	0.436
0.565	0.435
0.566	0.434
0.567	0.433
0.568	0.432
0.569	0.431
0.570	0.430
0.571	0.430
0.572	0.429
0.573	0.428
0.574	0.428
0.575	0.427
0.576	0.426
0.577	0.426
0.578	0.425
0.579	0.425
0.580	0.424
0.581	0.423
0.582	0.423
0.583	0.422
0.584	0.421
0.585	0.420
0.586	0.420
0.587	0.419
0.588	0.418
0.589	0.417
0.590	0.416
0.591	0.415
0.592	0.415
0.593	0.414
0.594	0.413
0.595	0.412
0.596	0.411
0.597	0.410
0.598	0.409
0.599	0.409
0.600	0.408
